user_id,signup_date,plan_type,region,acquisition_channel,cac,churned,months_active
U01760,2024-09-15,Free,North America,Organic,0,1,12
U01761,2023-12-23,Enterprise,Europe,Organic,0,0,21
U01762,2025-08-16,Pro,North America,Referral,5,0,1
U01763,2023-01-08,Pro,North America,Paid Ads,20,1,27
U01764,2024-03-28,Free,North America,Referral,5,1,5
U01765,2023-01-15,Free,Asia,Referral,5,1,2
U01766,2023-04-16,Free,North America,Referral,5,1,9
U01767,2025-07-09,Free,North America,Referral,5,0,2
U01768,2024-02-22,Free,North America,Organic,0,0,19
U01769,2023-06-29,Basic,Asia,Paid Ads,20,1,19
U01770,2023-08-03,Free,North America,Referral,5,1,4
U01771,2024-01-06,Free,Asia,Paid Ads,20,1,1
U01772,2025-08-01,Enterprise,Other,Referral,5,0,1
U01773,2025-08-23,Free,Asia,Organic,0,1,1
U01774,2025-08-27,Free,Asia,Referral,5,0,1
U01775,2025-08-01,Free,North America,Organic,0,0,1
U01776,2023-04-06,Free,Europe,Referral,5,1,14
U01777,2025-05-31,Pro,Asia,Organic,0,0,4
U01778,2023-11-09,Basic,Asia,Referral,5,1,9
U01779,2023-02-18,Basic,Europe,Organic,0,1,5
U01780,2025-08-15,Free,Europe,Referral,5,0,1
U01781,2023-01-04,Free,North America,Organic,0,1,4
U01782,2025-08-24,Basic,Europe,Referral,5,0,1
U01783,2024-01-12,Free,North America,Organic,0,1,2
U01784,2025-03-27,Free,Asia,Referral,5,1,4
U01785,2025-04-28,Free,Asia,Referral,5,1,1
U01786,2025-08-23,Free,Europe,Organic,0,0,1
U01787,2025-03-26,Free,Europe,Organic,0,0,6
U01788,2025-02-15,Free,Europe,Referral,5,1,6
U01789,2023-01-06,Free,Europe,Referral,5,1,3
U01790,2024-06-24,Basic,North America,Organic,0,1,1
U01791,2023-01-15,Free,Europe,Paid Ads,20,1,2
U01792,2025-07-09,Free,North America,Referral,5,1,2
U01793,2024-06-06,Free,North America,Organic,0,1,8
U01794,2025-05-23,Basic,Europe,Organic,0,0,4
U01795,2023-01-04,Free,Asia,Organic,0,1,3
U01796,2023-01-07,Free,Other,Referral,5,1,6
U01797,2025-06-25,Pro,Asia,Organic,0,1,1
U01798,2023-01-06,Enterprise,Other,Paid Ads,20,1,24
U01799,2023-01-06,Basic,Asia,Organic,0,1,12
U01800,2023-01-03,Free,Europe,Paid Ads,20,1,6
U01801,2025-08-27,Pro,North America,Paid Ads,20,1,1
U01802,2025-07-09,Free,North America,Organic,0,0,2
U01803,2023-05-23,Free,North America,Referral,5,1,3
U01804,2023-03-19,Free,Asia,Organic,0,1,3
U01805,2023-05-18,Free,North America,Referral,5,1,3
U01806,2025-07-28,Free,Asia,Paid Ads,20,0,2
U01807,2025-05-01,Free,North America,Paid Ads,20,1,1
U01808,2023-01-22,Free,Asia,Paid Ads,20,1,1
U01809,2023-01-20,Free,Asia,Paid Ads,20,1,6
U01810,2023-01-08,Free,North America,Paid Ads,20,1,8
U01811,2025-04-29,Free,North America,Organic,0,0,5
U01812,2025-07-23,Pro,Other,Paid Ads,20,0,2
U01813,2023-02-24,Free,North America,Paid Ads,20,1,6
U01814,2023-01-04,Enterprise,Europe,Paid Ads,20,0,32
U01815,2023-01-07,Free,Europe,Paid Ads,20,1,5
U01816,2025-08-28,Free,Europe,Organic,0,0,1
U01817,2023-03-19,Free,Europe,Paid Ads,20,1,1
U01818,2025-07-25,Pro,Other,Organic,0,0,2
U01819,2025-03-06,Free,Europe,Paid Ads,20,0,6
U01820,2023-07-10,Free,Europe,Paid Ads,20,1,5
U01821,2023-01-28,Basic,Other,Organic,0,1,6
U01822,2023-01-11,Free,Other,Organic,0,1,1
U01823,2025-02-17,Free,Asia,Referral,5,1,2
U01824,2025-07-28,Pro,Europe,Organic,0,0,2
U01825,2025-04-06,Free,Other,Organic,0,0,5
U01826,2024-07-28,Pro,Asia,Paid Ads,20,1,5
U01827,2023-01-04,Pro,Europe,Referral,5,1,21
U01828,2025-08-28,Free,Asia,Paid Ads,20,0,1
U01829,2025-08-05,Free,North America,Referral,5,1,1
U01830,2023-03-16,Pro,Asia,Paid Ads,20,0,30
U01831,2025-08-28,Free,Europe,Organic,0,0,1
U01832,2025-01-22,Free,Asia,Referral,5,0,8
U01833,2024-12-10,Basic,North America,Paid Ads,20,0,9
U01834,2025-07-15,Basic,North America,Paid Ads,20,0,2
U01835,2025-08-09,Free,North America,Paid Ads,20,1,1
U01836,2025-04-24,Free,Other,Paid Ads,20,0,5
U01837,2023-01-12,Free,Other,Organic,0,1,5
U01838,2023-05-03,Free,Other,Paid Ads,20,1,8
U01839,2025-08-26,Free,North America,Organic,0,0,1
U01840,2023-02-04,Basic,Asia,Paid Ads,20,1,11
U01841,2023-06-22,Free,North America,Paid Ads,20,1,25
U01842,2023-10-26,Free,Asia,Referral,5,1,10
U01843,2023-11-14,Free,North America,Referral,5,1,2
U01844,2025-02-13,Free,North America,Organic,0,0,7
U01845,2025-08-27,Free,Other,Paid Ads,20,0,1
U01846,2023-02-11,Free,North America,Referral,5,1,4
U01847,2023-01-11,Free,North America,Paid Ads,20,1,2
U01848,2023-01-26,Free,North America,Referral,5,1,2
U01849,2025-08-22,Basic,Europe,Paid Ads,20,0,1
U01850,2025-04-09,Pro,Asia,Organic,0,0,5
U01851,2023-03-11,Pro,Europe,Referral,5,1,12
U01852,2025-08-10,Free,Europe,Paid Ads,20,0,1
U01853,2025-08-19,Free,Other,Paid Ads,20,0,1
U01854,2025-08-17,Free,North America,Paid Ads,20,0,1
U01855,2025-08-25,Free,Other,Referral,5,0,1
U01856,2023-02-17,Free,Europe,Paid Ads,20,1,3
U01857,2025-07-19,Basic,North America,Paid Ads,20,0,2
U01858,2024-01-09,Free,Europe,Organic,0,1,8
U01859,2025-08-16,Free,Asia,Paid Ads,20,0,1
U01860,2025-07-04,Free,North America,Organic,0,0,2
U01861,2025-07-28,Free,Asia,Organic,0,1,1
U01862,2025-04-24,Basic,Europe,Paid Ads,20,1,2
U01863,2023-01-20,Basic,Europe,Organic,0,1,13
U01864,2024-09-07,Free,North America,Paid Ads,20,1,2
U01865,2025-08-29,Free,Other,Referral,5,0,1
U01866,2025-08-26,Free,Asia,Referral,5,0,1
U01867,2023-01-05,Free,Asia,Referral,5,1,1
U01868,2023-01-18,Free,Europe,Paid Ads,20,1,5
U01869,2023-01-12,Free,Asia,Paid Ads,20,1,3
U01870,2025-07-02,Pro,Europe,Referral,5,0,2
U01871,2025-08-10,Free,Asia,Organic,0,1,1
U01872,2023-01-31,Free,North America,Organic,0,1,10
U01873,2024-05-19,Free,Other,Referral,5,1,5
U01874,2025-08-15,Basic,Europe,Organic,0,0,1
U01875,2025-07-06,Pro,North America,Paid Ads,20,1,1
U01876,2024-08-30,Basic,Europe,Paid Ads,20,1,7
U01877,2024-12-28,Free,North America,Referral,5,0,9
U01878,2024-05-26,Free,Other,Paid Ads,20,1,7
U01879,2023-03-20,Pro,Europe,Paid Ads,20,1,5
U01880,2024-10-29,Free,Asia,Organic,0,1,4
U01881,2025-06-01,Free,Europe,Organic,0,0,3
U01882,2025-08-21,Free,Europe,Organic,0,0,1
U01883,2025-03-26,Pro,North America,Organic,0,1,2
U01884,2025-07-22,Pro,Asia,Referral,5,0,2
U01885,2023-01-17,Basic,North America,Paid Ads,20,1,3
U01886,2024-01-12,Free,Other,Paid Ads,20,1,10
U01887,2023-01-03,Basic,North America,Referral,5,0,32
U01888,2023-02-14,Free,Asia,Referral,5,1,6
U01889,2025-07-02,Free,Europe,Organic,0,0,2
U01890,2025-08-29,Free,Europe,Organic,0,0,1
U01891,2023-01-08,Free,Europe,Referral,5,1,9
U01892,2023-08-17,Free,Other,Organic,0,1,1
U01893,2025-08-06,Free,North America,Organic,0,0,1
U01894,2023-01-28,Pro,North America,Referral,5,1,4
U01895,2024-10-04,Free,Asia,Referral,5,1,6
U01896,2025-07-07,Free,North America,Paid Ads,20,1,2
U01897,2025-02-19,Free,Asia,Referral,5,0,7
U01898,2023-01-23,Free,Asia,Referral,5,1,8
U01899,2023-05-27,Free,Asia,Organic,0,1,4
U01900,2025-07-31,Pro,North America,Paid Ads,20,0,2
U01901,2024-10-02,Free,North America,Organic,0,1,2
U01902,2023-01-03,Free,Asia,Paid Ads,20,1,2
U01903,2025-07-22,Free,Europe,Paid Ads,20,1,2
U01904,2023-01-04,Free,Asia,Organic,0,1,2
U01905,2025-07-14,Free,North America,Paid Ads,20,0,2
U01906,2023-01-27,Free,Asia,Paid Ads,20,1,1
U01907,2025-08-28,Basic,North America,Referral,5,0,1
U01908,2023-06-15,Free,Europe,Paid Ads,20,1,8
U01909,2023-04-19,Free,Europe,Referral,5,1,3
U01910,2023-01-15,Free,Europe,Referral,5,1,8
U01911,2023-03-28,Free,North America,Referral,5,1,2
U01912,2025-08-21,Pro,North America,Referral,5,0,1
U01913,2025-08-29,Free,Asia,Referral,5,0,1
U01914,2023-06-16,Free,Asia,Paid Ads,20,1,1
U01915,2023-12-08,Enterprise,Europe,Organic,0,0,21
U01916,2025-06-29,Free,North America,Referral,5,0,3
U01917,2025-08-22,Free,North America,Paid Ads,20,0,1
U01918,2025-01-03,Free,Europe,Referral,5,1,6
U01919,2023-07-28,Pro,North America,Paid Ads,20,1,3
U01920,2023-09-10,Free,Europe,Organic,0,1,2
U01921,2025-06-07,Pro,North America,Organic,0,1,2
U01922,2023-01-03,Basic,North America,Paid Ads,20,1,5
U01923,2025-02-25,Free,Asia,Paid Ads,20,0,7
U01924,2023-05-27,Basic,North America,Organic,0,1,8
U01925,2025-08-04,Enterprise,North America,Referral,5,0,1
U01926,2023-01-08,Basic,North America,Paid Ads,20,1,1
U01927,2024-12-24,Basic,Other,Referral,5,1,3
U01928,2024-03-07,Free,Other,Referral,5,1,9
U01929,2025-04-04,Free,Other,Paid Ads,20,1,1
U01930,2023-01-06,Free,North America,Organic,0,1,5
U01931,2024-12-05,Free,Other,Referral,5,1,1
U01932,2024-10-20,Free,Asia,Referral,5,0,11
U01933,2024-10-18,Free,North America,Paid Ads,20,1,7
U01934,2025-01-25,Free,Asia,Referral,5,1,1
U01935,2025-05-19,Pro,Asia,Organic,0,1,1
U01936,2025-08-07,Free,North America,Referral,5,0,1
U01937,2023-02-27,Free,Europe,Organic,0,1,16
U01938,2025-08-12,Free,North America,Referral,5,0,1
U01939,2024-04-26,Basic,North America,Paid Ads,20,1,13
U01940,2023-01-07,Free,Europe,Paid Ads,20,1,6
U01941,2023-01-05,Enterprise,North America,Referral,5,1,21
U01942,2023-04-28,Free,North America,Paid Ads,20,1,2
U01943,2025-08-01,Basic,North America,Organic,0,0,1
U01944,2025-06-18,Basic,Other,Paid Ads,20,0,3
U01945,2025-08-02,Free,North America,Organic,0,0,1
U01946,2024-06-21,Basic,North America,Paid Ads,20,1,5
U01947,2023-11-16,Pro,Asia,Referral,5,1,14
U01948,2023-01-14,Free,Other,Paid Ads,20,1,1
U01949,2023-04-20,Free,North America,Organic,0,1,7
U01950,2023-10-31,Free,Asia,Organic,0,1,1
U01951,2023-01-07,Enterprise,North America,Referral,5,1,4
U01952,2023-02-02,Basic,Europe,Organic,0,1,3
U01953,2025-01-14,Free,North America,Referral,5,1,3
U01954,2025-07-08,Free,Europe,Organic,0,0,2
U01955,2025-08-29,Free,Europe,Organic,0,0,1
U01956,2025-08-26,Free,Asia,Organic,0,0,1
U01957,2025-04-04,Basic,North America,Organic,0,1,2
U01958,2023-09-30,Free,Other,Referral,5,1,2
U01959,2025-03-25,Free,Europe,Referral,5,1,1
U01960,2025-08-01,Free,Asia,Paid Ads,20,0,1
U01961,2023-01-10,Basic,Asia,Paid Ads,20,1,12
U01962,2023-09-04,Free,Europe,Organic,0,1,2
U01963,2025-08-15,Free,North America,Organic,0,1,1
U01964,2023-07-13,Free,North America,Paid Ads,20,1,1
U01965,2024-11-15,Free,North America,Paid Ads,20,1,3
U01966,2024-12-23,Free,Other,Referral,5,1,5
U01967,2023-01-22,Free,Asia,Referral,5,1,1
U01968,2023-06-06,Pro,Europe,Referral,5,1,1
U01969,2023-04-28,Free,Europe,Referral,5,1,4
U01970,2023-01-04,Pro,North America,Paid Ads,20,1,22
U01971,2023-01-04,Enterprise,North America,Referral,5,1,3
U01972,2025-08-14,Basic,Europe,Paid Ads,20,0,1
U01973,2023-03-02,Free,Europe,Paid Ads,20,1,3
U01974,2024-06-23,Pro,North America,Paid Ads,20,1,4
U01975,2023-03-21,Free,Asia,Organic,0,1,1
U01976,2025-08-27,Basic,Asia,Organic,0,1,1
U01977,2023-02-21,Pro,Europe,Organic,0,1,21
U01978,2023-10-20,Free,Other,Paid Ads,20,1,6
U01979,2025-08-21,Enterprise,Europe,Organic,0,0,1
U01980,2025-08-16,Free,Asia,Referral,5,0,1
U01981,2023-01-23,Enterprise,North America,Organic,0,1,6
U01982,2025-08-06,Free,North America,Paid Ads,20,0,1
U01983,2024-01-03,Basic,Asia,Organic,0,1,3
U01984,2024-03-13,Free,North America,Paid Ads,20,1,6
U01985,2023-01-12,Enterprise,Other,Referral,5,1,3
U01986,2023-01-07,Free,Europe,Organic,0,1,1
U01987,2025-07-03,Basic,Other,Paid Ads,20,0,2
U01988,2024-04-21,Free,North America,Referral,5,1,5
U01989,2023-11-07,Free,North America,Organic,0,1,6
U01990,2025-07-04,Enterprise,North America,Referral,5,0,2
U01991,2025-07-24,Pro,Europe,Paid Ads,20,0,2
U01992,2023-01-16,Basic,North America,Organic,0,1,4
U01993,2025-02-08,Basic,Asia,Referral,5,1,1
U01994,2023-01-13,Free,Asia,Organic,0,1,5
U01995,2025-07-17,Basic,North America,Referral,5,0,2
U01996,2025-04-25,Basic,North America,Organic,0,0,5
U01997,2025-08-27,Free,North America,Referral,5,0,1
U01998,2023-01-06,Enterprise,Europe,Paid Ads,20,1,24
U01999,2023-01-05,Basic,North America,Paid Ads,20,1,6
U02000,2023-03-08,Enterprise,North America,Paid Ads,20,0,30
U02001,2023-02-22,Basic,Other,Paid Ads,20,1,5
U02002,2023-02-14,Free,North America,Paid Ads,20,1,3
U02003,2025-08-24,Basic,North America,Referral,5,0,1
U02004,2023-02-15,Pro,Europe,Paid Ads,20,1,1
U02005,2023-03-01,Enterprise,North America,Paid Ads,20,0,30
U02006,2025-07-21,Free,Europe,Organic,0,0,2
U02007,2023-12-11,Pro,Other,Paid Ads,20,1,13
U02008,2025-07-29,Pro,North America,Organic,0,0,2
U02009,2023-01-06,Enterprise,North America,Paid Ads,20,0,32
U02010,2024-03-26,Free,Other,Referral,5,1,14
U02011,2023-01-04,Free,Europe,Organic,0,1,8
U02012,2023-01-06,Pro,Europe,Organic,0,1,9
U02013,2025-08-24,Basic,Asia,Organic,0,0,1
U02014,2023-01-13,Pro,North America,Paid Ads,20,1,4
U02015,2024-08-03,Pro,Europe,Referral,5,1,8
U02016,2023-09-07,Free,Other,Referral,5,1,9
U02017,2023-05-15,Free,North America,Paid Ads,20,1,27
U02018,2025-08-24,Free,Europe,Referral,5,0,1
U02019,2023-01-04,Basic,North America,Paid Ads,20,1,7
U02020,2025-05-04,Free,Other,Organic,0,0,4
U02021,2025-08-28,Basic,Asia,Organic,0,0,1
U02022,2024-10-17,Free,Europe,Organic,0,0,11
U02023,2025-08-26,Free,Asia,Referral,5,0,1
U02024,2023-01-05,Basic,North America,Paid Ads,20,0,32
U02025,2023-09-24,Free,Europe,Paid Ads,20,1,6
U02026,2023-02-21,Basic,Europe,Paid Ads,20,1,5
U02027,2025-07-05,Basic,North America,Referral,5,0,2
U02028,2025-08-28,Basic,North America,Organic,0,0,1
U02029,2023-02-19,Free,Asia,Organic,0,1,2
U02030,2025-04-21,Basic,Europe,Organic,0,0,5
U02031,2023-01-26,Free,Europe,Paid Ads,20,1,9
U02032,2024-10-30,Free,Other,Paid Ads,20,0,11
U02033,2024-01-19,Free,Asia,Organic,0,1,1
U02034,2025-08-28,Free,Other,Referral,5,1,1
U02035,2025-02-04,Basic,Europe,Organic,0,1,4
U02036,2023-05-18,Free,North America,Referral,5,1,13
U02037,2023-01-10,Basic,Asia,Organic,0,1,23
U02038,2023-01-15,Free,Asia,Referral,5,1,3
U02039,2023-02-04,Free,North America,Organic,0,1,2
U02040,2023-02-16,Free,Asia,Paid Ads,20,1,7
U02041,2025-08-17,Free,Europe,Paid Ads,20,0,1
U02042,2024-10-20,Free,Asia,Paid Ads,20,1,6
U02043,2024-07-08,Pro,North America,Paid Ads,20,1,5
U02044,2023-01-10,Free,North America,Organic,0,1,2
U02045,2025-08-19,Basic,Other,Referral,5,0,1
U02046,2025-06-30,Free,Europe,Organic,0,1,1
U02047,2023-01-06,Basic,Europe,Organic,0,1,4
U02048,2025-06-18,Free,Europe,Organic,0,0,3
U02049,2024-09-03,Free,Europe,Organic,0,1,3
U02050,2023-01-07,Free,North America,Referral,5,1,17
U02051,2024-01-03,Pro,Europe,Paid Ads,20,1,13
U02052,2024-03-18,Basic,Asia,Referral,5,1,3
U02053,2023-01-18,Free,Europe,Referral,5,1,10
U02054,2025-08-27,Free,Other,Referral,5,0,1
U02055,2025-08-17,Free,North America,Paid Ads,20,0,1
U02056,2025-05-10,Free,North America,Referral,5,0,4
U02057,2024-01-14,Free,Asia,Organic,0,1,2
U02058,2023-09-08,Free,North America,Paid Ads,20,1,4
U02059,2025-04-17,Basic,North America,Organic,0,0,5
U02060,2024-09-08,Free,Asia,Paid Ads,20,1,10
U02061,2023-01-06,Pro,Other,Organic,0,1,27
U02062,2024-06-07,Free,Europe,Referral,5,1,7
U02063,2025-08-07,Free,Other,Referral,5,0,1
U02064,2024-01-06,Basic,North America,Paid Ads,20,1,3
U02065,2023-01-05,Pro,Europe,Referral,5,0,32
U02066,2025-08-01,Free,Asia,Organic,0,1,1
U02067,2023-01-27,Free,Europe,Paid Ads,20,1,1
U02068,2023-02-20,Basic,Europe,Paid Ads,20,1,15
U02069,2023-01-18,Pro,Other,Referral,5,1,5
U02070,2023-04-23,Free,Other,Organic,0,1,1
U02071,2025-07-20,Free,Europe,Referral,5,0,2
U02072,2024-06-27,Pro,North America,Paid Ads,20,0,15
U02073,2023-01-28,Free,Europe,Paid Ads,20,1,3
U02074,2025-08-21,Basic,Europe,Organic,0,0,1
U02075,2025-08-21,Free,North America,Referral,5,0,1
U02076,2025-08-20,Pro,Europe,Referral,5,0,1
U02077,2023-02-10,Free,Europe,Organic,0,1,3
U02078,2023-12-15,Enterprise,Asia,Paid Ads,20,0,21
U02079,2025-08-29,Free,Asia,Referral,5,0,1
U02080,2025-07-27,Basic,Asia,Organic,0,1,2
U02081,2023-01-04,Pro,North America,Organic,0,1,21
U02082,2023-01-06,Pro,North America,Organic,0,1,23
U02083,2024-01-19,Free,Asia,Organic,0,0,20
U02084,2025-08-24,Pro,Europe,Organic,0,0,1
U02085,2024-08-21,Free,North America,Paid Ads,20,1,1
U02086,2024-04-25,Free,Europe,Organic,0,1,2
U02087,2023-01-09,Basic,Europe,Organic,0,1,3
U02088,2025-04-25,Pro,Other,Paid Ads,20,0,5
U02089,2025-08-12,Free,Europe,Paid Ads,20,0,1
U02090,2023-07-07,Pro,Europe,Organic,0,1,5
U02091,2025-07-28,Free,North America,Paid Ads,20,1,2
U02092,2025-08-28,Basic,North America,Organic,0,0,1
U02093,2023-01-28,Free,Europe,Organic,0,1,1
U02094,2024-07-08,Free,Asia,Organic,0,1,4
U02095,2023-03-12,Pro,North America,Organic,0,1,13
U02096,2025-08-03,Basic,North America,Paid Ads,20,0,1
U02097,2024-11-29,Free,North America,Paid Ads,20,1,4
U02098,2025-03-23,Free,Europe,Referral,5,0,6
U02099,2025-08-05,Basic,Other,Referral,5,0,1
U02100,2023-08-06,Pro,North America,Paid Ads,20,0,25
U02101,2025-08-25,Free,Asia,Paid Ads,20,0,1
U02102,2024-08-05,Basic,Europe,Referral,5,1,4
U02103,2023-01-16,Free,Europe,Organic,0,1,2
U02104,2025-06-08,Free,Europe,Paid Ads,20,1,1
U02105,2025-08-03,Basic,North America,Organic,0,1,1
U02106,2023-04-08,Free,North America,Organic,0,1,5
U02107,2025-08-18,Basic,North America,Organic,0,0,1
U02108,2025-08-24,Pro,Asia,Referral,5,0,1
U02109,2023-03-04,Pro,Europe,Organic,0,0,30
U02110,2025-08-29,Pro,Asia,Paid Ads,20,0,1
U02111,2023-01-13,Free,North America,Referral,5,1,3
U02112,2023-01-27,Free,North America,Referral,5,1,5
U02113,2023-01-22,Free,Europe,Organic,0,1,5
U02114,2025-08-23,Free,Asia,Referral,5,0,1
U02115,2025-04-21,Free,Other,Paid Ads,20,1,2
U02116,2023-01-15,Free,Asia,Referral,5,1,3
U02117,2023-11-16,Pro,Europe,Organic,0,1,20
U02118,2025-02-17,Basic,Asia,Referral,5,0,7
U02119,2023-01-07,Free,North America,Paid Ads,20,1,18
U02120,2025-08-22,Basic,Europe,Paid Ads,20,1,1
U02121,2025-08-07,Free,Europe,Paid Ads,20,1,1
U02122,2024-05-17,Free,Asia,Paid Ads,20,1,8
U02123,2025-08-28,Free,Asia,Referral,5,0,1
U02124,2023-09-22,Free,Europe,Paid Ads,20,1,11
U02125,2025-08-29,Free,North America,Referral,5,0,1
U02126,2025-05-09,Basic,Asia,Organic,0,0,4
U02127,2025-03-23,Free,North America,Paid Ads,20,1,1
U02128,2023-01-18,Free,Europe,Organic,0,1,1
U02129,2025-08-22,Free,North America,Paid Ads,20,0,1
U02130,2023-10-15,Free,North America,Referral,5,1,5
U02131,2023-01-17,Free,Europe,Referral,5,1,10
U02132,2023-01-03,Pro,Europe,Paid Ads,20,1,2
U02133,2024-10-16,Free,Europe,Referral,5,1,3
U02134,2024-07-20,Pro,Asia,Paid Ads,20,1,2
U02135,2025-06-27,Enterprise,North America,Paid Ads,20,0,3
U02136,2025-08-23,Pro,Other,Referral,5,0,1
U02137,2023-01-07,Enterprise,Europe,Referral,5,0,32
U02138,2025-07-05,Free,North America,Paid Ads,20,0,2
U02139,2023-01-23,Free,North America,Paid Ads,20,1,4
U02140,2025-08-18,Free,North America,Referral,5,0,1
U02141,2025-08-11,Free,Asia,Paid Ads,20,0,1
U02142,2024-08-26,Free,North America,Referral,5,1,12
U02143,2025-06-20,Free,North America,Paid Ads,20,0,3
U02144,2023-04-05,Pro,North America,Referral,5,0,29
U02145,2024-02-08,Free,Europe,Referral,5,1,1
U02146,2025-08-11,Free,North America,Organic,0,0,1
U02147,2024-01-06,Basic,North America,Referral,5,1,1
U02148,2023-05-30,Free,North America,Paid Ads,20,1,12
U02149,2024-04-15,Free,Asia,Referral,5,1,5
U02150,2025-08-13,Free,Europe,Organic,0,0,1
U02151,2023-04-29,Free,North America,Organic,0,1,2
U02152,2023-01-20,Free,Asia,Referral,5,1,4
U02153,2025-06-22,Free,Europe,Organic,0,0,3
U02154,2025-08-12,Free,Europe,Organic,0,1,1
U02155,2023-01-09,Pro,Europe,Paid Ads,20,0,32
U02156,2023-02-11,Free,Asia,Paid Ads,20,1,7
U02157,2023-01-14,Free,Europe,Paid Ads,20,1,2
U02158,2023-05-16,Pro,Asia,Referral,5,0,28
U02159,2023-12-13,Basic,Asia,Organic,0,1,2
U02160,2025-07-16,Basic,Europe,Referral,5,0,2
U02161,2025-04-17,Pro,Asia,Organic,0,0,5
U02162,2025-02-28,Free,North America,Paid Ads,20,1,6
U02163,2023-05-22,Free,Other,Paid Ads,20,1,6
U02164,2025-08-16,Basic,Europe,Organic,0,0,1
U02165,2024-02-08,Free,Europe,Referral,5,1,1
U02166,2025-08-28,Free,North America,Paid Ads,20,0,1
U02167,2025-03-22,Free,Other,Paid Ads,20,1,3
U02168,2023-01-11,Basic,Europe,Referral,5,1,13
U02169,2025-05-19,Pro,North America,Referral,5,1,2
U02170,2023-04-17,Basic,Other,Organic,0,1,5
U02171,2025-05-29,Basic,North America,Organic,0,1,2
U02172,2023-01-06,Free,Asia,Organic,0,1,6
U02173,2023-01-20,Basic,North America,Organic,0,1,8
U02174,2025-08-18,Free,North America,Paid Ads,20,0,1
U02175,2023-02-05,Free,North America,Referral,5,1,5
U02176,2025-08-15,Free,North America,Paid Ads,20,0,1
U02177,2023-03-06,Free,Europe,Organic,0,1,3
U02178,2025-04-05,Free,North America,Paid Ads,20,0,5
U02179,2025-06-06,Enterprise,Europe,Organic,0,0,3
U02180,2024-06-07,Free,Europe,Referral,5,1,4
U02181,2023-03-27,Free,North America,Referral,5,1,7
U02182,2023-01-31,Free,Europe,Referral,5,1,2
U02183,2023-01-04,Pro,North America,Referral,5,1,18
U02184,2023-03-26,Free,North America,Organic,0,1,3
U02185,2025-04-20,Enterprise,North America,Organic,0,0,5
U02186,2025-08-26,Free,North America,Paid Ads,20,0,1
U02187,2025-08-20,Free,Europe,Referral,5,0,1
U02188,2025-07-24,Free,North America,Paid Ads,20,1,2
U02189,2025-08-02,Free,North America,Referral,5,0,1
U02190,2025-05-05,Basic,Europe,Organic,0,0,4
U02191,2023-02-21,Pro,Europe,Paid Ads,20,0,31
U02192,2025-08-24,Free,Europe,Paid Ads,20,0,1
U02193,2025-05-12,Free,North America,Paid Ads,20,1,3
U02194,2024-10-18,Free,North America,Organic,0,1,3
U02195,2023-01-10,Enterprise,North America,Referral,5,1,18
U02196,2023-12-04,Basic,North America,Organic,0,1,5
U02197,2024-01-09,Free,North America,Organic,0,1,3
U02198,2025-08-19,Free,Europe,Organic,0,0,1
U02199,2024-09-11,Pro,North America,Paid Ads,20,0,12
U02200,2023-07-07,Free,North America,Organic,0,1,2
